labelIndex,modelLabel,scientificName,taxonClass
2340,Formicivora grisea,Formicivora grisea,Aves
2341,Formicivora iheringi,Formicivora iheringi,Aves
2342,Formicivora melanogaster,Formicivora melanogaster,Aves
2343,Formicivora rufa,Formicivora rufa,Aves
2344,Formicivora serrana,Formicivora serrana,Aves
2345,Forpus coelestis,Forpus coelestis,Aves
2346,Forpus conspicillatus,Forpus conspicillatus,Aves
2347,Forpus cyanopygius,Forpus cyanopygius,Aves
2348,Forpus modestus,Forpus modestus,Aves
2349,Forpus passerinus,Forpus passerinus,Aves
2350,Forpus xanthopterygius,Forpus xanthopterygius,Aves
2351,Foudia madagascariensis,Foudia madagascariensis,Aves
2352,Foudia rubra,Foudia rubra,Aves
2353,Foulehaio carunculatus,Foulehaio carunculatus,Aves
2354,Foulehaio procerior,Foulehaio procerior,Aves
2355,Francolinus francolinus,Francolinus francolinus,Aves
2356,Francolinus pictus,Francolinus pictus,Aves
2357,Francolinus pintadeanus,Francolinus pintadeanus,Aves
2358,Fraseria caerulescens,Fraseria caerulescens,Aves
2359,Fraseria griseigularis,Fraseria griseigularis,Aves
2360,Fraseria ocreata,Fraseria ocreata,Aves
2361,Fraseria plumbea,Fraseria plumbea,Aves
2362,Fratercula arctica,Fratercula arctica,Aves
2363,Frederickena fulva,Frederickena fulva,Aves
2364,Frederickena unduliger,Frederickena unduliger,Aves
2365,Frederickena viridis,Frederickena viridis,Aves
2366,Fregata andrewsi,Fregata andrewsi,Aves
2367,Fregata ariel,Fregata ariel,Aves
2368,Fregata magnificens,Fregata magnificens,Aves
2369,Fregata minor,Fregata minor,Aves
2370,Fringilla coelebs,Fringilla coelebs,Aves
2371,Fringilla montifringilla,Fringilla montifringilla,Aves
2372,Fulica alai,Fulica alai,Aves
2373,Fulica americana,Fulica americana,Aves
2374,Fulica ardesiaca,Fulica ardesiaca,Aves
2375,Fulica armillata,Fulica armillata,Aves
2376,Fulica atra,Fulica atra,Aves
2377,Fulica cristata,Fulica cristata,Aves
2378,Fulica gigantea,Fulica gigantea,Aves
2379,Fulica rufifrons,Fulica rufifrons,Aves
2380,Fulmarus glacialis,Fulmarus glacialis,Aves
2381,Fulvetta formosana,Fulvetta formosana,Aves
2382,Fulvetta ruficapilla,Fulvetta ruficapilla,Aves
2383,Fulvetta vinipectus,Fulvetta vinipectus,Aves
2384,Furnarius cristatus,Furnarius cristatus,Aves
2385,Furnarius figulus,Furnarius figulus,Aves
2386,Furnarius leucopus,Furnarius leucopus,Aves
2387,Furnarius minor,Furnarius minor,Aves
2388,Furnarius rufus,Furnarius rufus,Aves
2389,Galbalcyrhynchus leucotis,Galbalcyrhynchus leucotis,Aves
2390,Galbalcyrhynchus purusianus,Galbalcyrhynchus purusianus,Aves
2391,Galbula albirostris,Galbula albirostris,Aves
2392,Galbula chalcothorax,Galbula chalcothorax,Aves
2393,Galbula cyanescens,Galbula cyanescens,Aves
2394,Galbula cyanicollis,Galbula cyanicollis,Aves
2395,Galbula dea,Galbula dea,Aves
2396,Galbula galbula,Galbula galbula,Aves
2397,Galbula leucogastra,Galbula leucogastra,Aves
2398,Galbula pastazae,Galbula pastazae,Aves
2399,Galbula ruficauda,Galbula ruficauda,Aves
2400,Galbula tombacea,Galbula tombacea,Aves
2401,Galerida cristata,Galerida cristata,Aves
2402,Galerida deva,Galerida deva,Aves
2403,Galerida magnirostris,Galerida magnirostris,Aves
2404,Galerida malabarica,Galerida malabarica,Aves
2405,Galerida theklae,Galerida theklae,Aves
2406,Gallicrex cinerea,Gallicrex cinerea,Aves
2407,Gallinago andina,Gallinago andina,Aves
2408,Gallinago delicata,Gallinago delicata,Aves
2409,Gallinago gallinago,Gallinago gallinago,Aves
2410,Gallinago hardwickii,Gallinago hardwickii,Aves
2411,Gallinago imperialis,Gallinago imperialis,Aves
2412,Gallinago jamesoni,Gallinago jamesoni,Aves
2413,Gallinago magellanica,Gallinago magellanica,Aves
2414,Gallinago media,Gallinago media,Aves
2415,Gallinago megala,Gallinago megala,Aves
2416,Gallinago nobilis,Gallinago nobilis,Aves
2417,Gallinago paraguaiae,Gallinago paraguaiae,Aves
2418,Gallinago stenura,Gallinago stenura,Aves
2419,Gallinago undulata,Gallinago undulata,Aves
2420,Gallinula chloropus,Gallinula chloropus,Aves
2421,Gallinula galeata,Gallinula galeata,Aves
2422,Gallinula tenebrosa,Gallinula tenebrosa,Aves
2423,Gallirallus australis,Gallirallus australis,Aves
2424,Gallirallus philippensis,Hypotaenidia philippensis,Aves
2425,Gallirallus torquatus,Hypotaenidia torquata,Aves
2426,Galloperdix bicalcarata,Galloperdix bicalcarata,Aves
2427,Galloperdix spadicea,Galloperdix spadicea,Aves
2428,Gallus gallus,Gallus gallus,Aves
2429,Gallus lafayettii,Gallus lafayettii,Aves
2430,Gallus sonneratii,Gallus sonneratii,Aves
2431,Gallus varius,Gallus varius,Aves
2432,Gampsonyx swainsonii,Gampsonyx swainsonii,Aves
2433,Gampsorhynchus rufulus,Gampsorhynchus rufulus,Aves
2434,Gampsorhynchus torquatus,Gampsorhynchus torquatus,Aves
2435,Garrulax canorus,Garrulax canorus,Aves
2436,Garrulax leucolophus,Garrulax leucolophus,Aves
2437,Garrulax milleti,Garrulax milleti,Aves
2438,Garrulax monileger,Garrulax monileger,Aves
2439,Garrulax palliatus,Garrulax palliatus,Aves
2440,Garrulax strepitans,Garrulax strepitans,Aves
2441,Garrulax taewanus,Garrulax taewanus,Aves
2442,Garrulus glandarius,Garrulus glandarius,Aves
2443,Garrulus lanceolatus,Garrulus lanceolatus,Aves
2444,Garrulus lidthi,Garrulus lidthi,Aves
2445,Gastrophryne carolinensis,Gastrophryne carolinensis,Aves
2446,Gastrophryne olivacea,,
2447,Gavia adamsii,Gavia adamsii,Aves
2448,Gavia arctica,Gavia arctica,Aves
2449,Gavia immer,Gavia immer,Aves
2450,Gavia pacifica,Gavia pacifica,Aves
2451,Gavia stellata,Gavia stellata,Aves
2452,Gavicalis fasciogularis,Gavicalis fasciogularis,Aves
2453,Gavicalis virescens,Gavicalis virescens,Aves
2454,Gecinulus grantia,Gecinulus grantia,Aves
2455,Gecinulus viridis,Gecinulus viridis,Aves
2456,Gelochelidon nilotica,Gelochelidon nilotica,Aves
2457,Geocerthia serrana,Geocerthia serrana,Aves
2458,Geococcyx californianus,Geococcyx californianus,Aves
2459,Geococcyx velox,Geococcyx velox,Aves
2460,Geoffroyus geoffroyi,Geoffroyus geoffroyi,Aves
2461,Geoffroyus heteroclitus,Geoffroyus heteroclitus,Aves
2462,Geokichla citrina,Geokichla citrina,Aves
2463,Geokichla gurneyi,Geokichla gurneyi,Aves
2464,Geokichla guttata,Geokichla guttata,Aves
2465,Geokichla peronii,Geokichla peronii,Aves
2466,Geokichla piaggiae,Geokichla piaggiae,Aves
2467,Geokichla sibirica,Geokichla sibirica,Aves
2468,Geokichla spiloptera,Geokichla spiloptera,Aves
2469,Geopelia humeralis,Geopelia humeralis,Aves
2470,Geopelia placida,Geopelia placida,Aves
2471,Geopelia striata,Geopelia striata,Aves
2472,Geositta antarctica,Geositta antarctica,Aves
2473,Geositta cunicularia,Geositta cunicularia,Aves
2474,Geositta punensis,Geositta punensis,Aves
2475,Geositta rufipennis,Geositta rufipennis,Aves
2476,Geositta tenuirostris,Geositta tenuirostris,Aves
2477,Geospizopsis plebejus,Geospizopsis plebejus,Aves
2478,Geospizopsis unicolor,Geospizopsis unicolor,Aves
2479,Geothlypis aequinoctialis,Geothlypis aequinoctialis,Aves
2480,Geothlypis beldingi,Geothlypis beldingi,Aves
2481,Geothlypis formosa,Geothlypis formosa,Aves
2482,Geothlypis nelsoni,Geothlypis nelsoni,Aves
2483,Geothlypis philadelphia,Geothlypis philadelphia,Aves
2484,Geothlypis poliocephala,Geothlypis poliocephala,Aves
2485,Geothlypis rostrata,Geothlypis rostrata,Aves
2486,Geothlypis semiflava,Geothlypis semiflava,Aves
2487,Geothlypis speciosa,Geothlypis speciosa,Aves
2488,Geothlypis tolmiei,Geothlypis tolmiei,Aves
2489,Geothlypis trichas,Geothlypis trichas,Aves
2490,Geotrygon chrysia,Geotrygon chrysia,Aves
2491,Geotrygon montana,Geotrygon montana,Aves
2492,Geotrygon violacea,Geotrygon violacea,Aves
2493,Geranoaetus albicaudatus,Geranoaetus albicaudatus,Aves
2494,Geranoaetus melanoleucus,Geranoaetus melanoleucus,Aves
2495,Geranoaetus polyosoma,Geranoaetus polyosoma,Aves
2496,Geranospiza caerulescens,Geranospiza caerulescens,Aves
2497,Geronticus eremita,Geronticus eremita,Aves
2498,Gerygone chloronota,Gerygone chloronota,Aves
2499,Gerygone flavolateralis,Gerygone flavolateralis,Aves
2500,Gerygone fusca,Gerygone fusca,Aves
2501,Gerygone igata,Gerygone igata,Aves
2502,Gerygone levigaster,Gerygone levigaster,Aves
2503,Gerygone magnirostris,Gerygone magnirostris,Aves
2504,Gerygone mouki,Gerygone mouki,Aves
2505,Gerygone olivacea,Gerygone olivacea,Aves
2506,Gerygone palpebrosa,Gerygone palpebrosa,Aves
2507,Gerygone sulphurea,Gerygone sulphurea,Aves
2508,Glareola lactea,Glareola lactea,Aves
2509,Glareola maldivarum,Glareola maldivarum,Aves
2510,Glareola pratincola,Glareola pratincola,Aves
2511,Glaucestrilda caerulescens,Glaucestrilda caerulescens,Aves
2512,Glaucidium bolivianum,Glaucidium bolivianum,Aves
2513,Glaucidium brasilianum,Glaucidium brasilianum,Aves
2514,Glaucidium capense,Glaucidium capense,Aves
2515,Glaucidium castanopterum,Glaucidium castanopterum,Aves
2516,Glaucidium castanotum,Glaucidium castanotum,Aves
2517,Glaucidium costaricanum,Glaucidium costaricanum,Aves
2518,Glaucidium cuculoides,Glaucidium cuculoides,Aves
2519,Glaucidium gnoma,Glaucidium gnoma,Aves
2520,Glaucidium griseiceps,Glaucidium griseiceps,Aves
2521,Glaucidium hardyi,Glaucidium hardyi,Aves
2522,Glaucidium jardinii,Glaucidium jardinii,Aves
2523,Glaucidium minutissimum,Glaucidium minutissimum,Aves
2524,Glaucidium nana,Glaucidium nana,Aves
2525,Glaucidium nubicola,Glaucidium nubicola,Aves
2526,Glaucidium palmarum,Glaucidium palmarum,Aves
2527,Glaucidium parkeri,Glaucidium parkeri,Aves
2528,Glaucidium passerinum,Glaucidium passerinum,Aves
2529,Glaucidium perlatum,Glaucidium perlatum,Aves
2530,Glaucidium peruanum,Glaucidium peruanum,Aves
2531,Glaucidium radiatum,Glaucidium radiatum,Aves
2532,Glaucidium sanchezi,Glaucidium sanchezi,Aves
2533,Glaucidium siju,Glaucidium siju,Aves
2534,Glaucidium tephronotum,Glaucidium tephronotum,Aves
2535,Glaucis dohrnii,Glaucis dohrnii,Aves
2536,Glaucis hirsutus,Glaucis hirsutus,Aves
2537,Gliciphila melanops,Gliciphila melanops,Aves
2538,Glossopsitta concinna,Glossopsitta concinna,Aves
2539,Glyphorynchus spirurus,Glyphorynchus spirurus,Aves
2540,Gnorimopsar chopi,Gnorimopsar chopi,Aves
2541,Gorsachius melanolophus,Gorsachius melanolophus,Aves
2542,Gracula indica,Gracula indica,Aves
2543,Gracula ptilogenys,Gracula ptilogenys,Aves
2544,Gracula religiosa,Gracula religiosa,Aves
2545,Gracupica contra,Gracupica contra,Aves
2546,Gracupica nigricollis,Gracupica nigricollis,Aves
2547,Grallaria albigula,Grallaria albigula,Aves
2548,Grallaria alleni,Grallaria alleni,Aves
2549,Grallaria andicolus,Grallaria andicolus,Aves
2550,Grallaria bangsi,Grallaria bangsi,Aves
2551,Grallaria blakei,Grallaria blakei,Aves
2552,Grallaria cajamarcae,Grallaria cajamarcae,Aves
2553,Grallaria capitalis,Grallaria capitalis,Aves
2554,Grallaria carrikeri,Grallaria carrikeri,Aves
2555,Grallaria dignissima,Grallaria dignissima,Aves
2556,Grallaria erythroleuca,Grallaria erythroleuca,Aves
2557,Grallaria erythrotis,Grallaria erythrotis,Aves
2558,Grallaria flavotincta,Grallaria flavotincta,Aves
2559,Grallaria gigantea,Grallaria gigantea,Aves
2560,Grallaria gravesi,Grallaria gravesi,Aves
2561,Grallaria griseonucha,Grallaria griseonucha,Aves
2562,Grallaria guatimalensis,Grallaria guatimalensis,Aves
2563,Grallaria haplonota,Grallaria haplonota,Aves
2564,Grallaria hypoleuca,Grallaria hypoleuca,Aves
2565,Grallaria kaestneri,Grallaria kaestneri,Aves
2566,Grallaria milleri,Grallaria milleri,Aves
2567,Grallaria nuchalis,Grallaria nuchalis,Aves
2568,Grallaria occabambae,Grallaria occabambae,Aves
2569,Grallaria przewalskii,Grallaria przewalskii,Aves
2570,Grallaria quitensis,Grallaria quitensis,Aves
2571,Grallaria ridgelyi,Grallaria ridgelyi,Aves
2572,Grallaria ruficapilla,Grallaria ruficapilla,Aves
2573,Grallaria rufocinerea,Grallaria rufocinerea,Aves
2574,Grallaria rufula,Grallaria rufula,Aves
2575,Grallaria saturata,Grallaria saturata,Aves
2576,Grallaria squamigera,Grallaria squamigera,Aves
2577,Grallaria urraoensis,Grallaria urraoensis,Aves
2578,Grallaria varia,Grallaria varia,Aves
2579,Grallaria watkinsi,Grallaria watkinsi,Aves
2580,Grallaricula cucullata,Grallaricula cucullata,Aves
2581,Grallaricula ferrugineipectus,Grallaricula ferrugineipectus,Aves
2582,Grallaricula flavirostris,Grallaricula flavirostris,Aves
2583,Grallaricula leymebambae,Grallaricula leymebambae,Aves
2584,Grallaricula lineifrons,Grallaricula lineifrons,Aves
2585,Grallaricula nana,Grallaricula nana,Aves
2586,Grallaricula ochraceifrons,Grallaricula ochraceifrons,Aves
2587,Grallaricula peruviana,Grallaricula peruviana,Aves
2588,Grallina cyanoleuca,Grallina cyanoleuca,Aves
2589,Grammatoptila striata,Grammatoptila striata,Aves
2590,Granatellus pelzelni,Granatellus pelzelni,Aves
2591,Granatellus sallaei,Granatellus sallaei,Aves
2592,Granatellus venustus,Granatellus venustus,Aves
2593,Granatina ianthinogaster,Granatina ianthinogaster,Aves
2594,Grantiella picta,Grantiella picta,Aves
2595,Graydidascalus brachyurus,Graydidascalus brachyurus,Aves
2596,Grus americana,Grus americana,Aves
2597,Grus grus,Grus grus,Aves
2598,Grus japonensis,Grus japonensis,Aves
2599,Grus monacha,Grus monacha,Aves
2600,Grus nigricollis,Grus nigricollis,Aves
2601,Gryllus assimilis,Gryllus assimilis,Aves
2602,Gryllus fultoni,Gryllus fultoni,Aves
2603,Gryllus pennsylvanicus,Gryllus pennsylvanicus,Aves
2604,Gryllus rubens,Gryllus rubens,Aves
2605,Guaruba guarouba,Guaruba guarouba,Aves
2606,Gubernatrix cristata,Gubernatrix cristata,Aves
2607,Gubernetes yetapa,Gubernetes yetapa,Aves
2608,Guira guira,Guira guira,Aves
2609,Gun,,
2610,Guttera pucherani,Guttera pucherani,Aves
2611,Gygis alba,Gygis alba,Aves
2612,Gymnasio nudipes,Gymnasio nudipes,Aves
2613,Gymnobucco bonapartei,Gymnobucco bonapartei,Aves
2614,Gymnobucco calvus,Gymnobucco calvus,Aves
2615,Gymnocichla nudiceps,Gymnocichla nudiceps,Aves
2616,Gymnomystax mexicanus,Gymnomystax mexicanus,Aves
2617,Gymnomyza brunneirostris,Gymnomyza brunneirostris,Aves
2618,Gymnomyza samoensis,Gymnomyza samoensis,Aves
2619,Gymnopithys bicolor,Gymnopithys bicolor,Aves
2620,Gymnopithys leucaspis,Gymnopithys leucaspis,Aves
2621,Gymnopithys rufigula,Gymnopithys rufigula,Aves
2622,Gymnorhina tibicen,Gymnorhina tibicen,Aves
2623,Gymnorhinus cyanocephalus,Gymnorhinus cyanocephalus,Aves
2624,Gymnoris dentata,Gymnoris dentata,Aves
2625,Gymnoris pyrgita,Gymnoris pyrgita,Aves
2626,Gymnoris superciliaris,Gymnoris superciliaris,Aves
2627,Gymnoris xanthocollis,Gymnoris xanthocollis,Aves
2628,Gyps fulvus,Gyps fulvus,Aves
2629,Gyps himalayensis,Gyps himalayensis,Aves
2630,Gypsophila brevicaudata,Gypsophila brevicaudata,Aves
2631,Gypsophila rufipectus,Gypsophila rufipectus,Aves
2632,Habia atrimaxillaris,Driophlox atrimaxillaris,Aves
2633,Habia cristata,Driophlox cristata,Aves
2634,Habia fuscicauda,Driophlox fuscicauda,Aves
2635,Habia gutturalis,Driophlox gutturalis,Aves
2636,Habia rubica,Habia rubica,Aves
2637,Haematopus ater,Haematopus ater,Aves
2638,Haematopus bachmani,Haematopus bachmani,Aves
2639,Haematopus finschi,Haematopus finschi,Aves
2640,Haematopus fuliginosus,Haematopus fuliginosus,Aves
2641,Haematopus leucopodus,Haematopus leucopodus,Aves
2642,Haematopus longirostris,Haematopus longirostris,Aves
2643,Haematopus ostralegus,Haematopus ostralegus,Aves
2644,Haematopus palliatus,Haematopus palliatus,Aves
2645,Haematopus unicolor,Haematopus unicolor,Aves
2646,Haematortyx sanguiniceps,Haematortyx sanguiniceps,Aves
2647,Haemorhous cassinii,Haemorhous cassinii,Aves
2648,Haemorhous mexicanus,Haemorhous mexicanus,Aves
2649,Haemorhous purpureus,Haemorhous purpureus,Aves
2650,Hafferia fortis,Hafferia fortis,Aves
2651,Hafferia immaculata,Hafferia immaculata,Aves
2652,Hafferia zeledoni,Hafferia zeledoni,Aves
2653,Halcyon albiventris,Halcyon albiventris,Aves
2654,Halcyon badia,Halcyon badia,Aves
2655,Halcyon chelicuti,Halcyon chelicuti,Aves
2656,Halcyon coromanda,Halcyon coromanda,Aves
2657,Halcyon gularis,Halcyon gularis,Aves
2658,Halcyon leucocephala,Halcyon leucocephala,Aves
2659,Halcyon malimbica,Halcyon malimbica,Aves
2660,Halcyon pileata,Halcyon pileata,Aves
2661,Halcyon senegalensis,Halcyon senegalensis,Aves
2662,Halcyon smyrnensis,Halcyon smyrnensis,Aves
2663,Haliaeetus albicilla,Haliaeetus albicilla,Aves
2664,Haliaeetus humilis,Icthyophaga humilis,Aves
2665,Haliaeetus ichthyaetus,Icthyophaga ichthyaetus,Aves
2666,Haliaeetus leucocephalus,Haliaeetus leucocephalus,Aves
2667,Haliaeetus leucogaster,Icthyophaga leucogaster,Aves
2668,Haliaeetus pelagicus,Haliaeetus pelagicus,Aves
2669,Haliaeetus vocifer,Icthyophaga vocifer,Aves
2670,Haliastur indus,Haliastur indus,Aves
2671,Haliastur sphenurus,Haliastur sphenurus,Aves
2672,Hapalocrex flaviventer,Laterallus flaviventer,Aves
2673,Hapalopsittaca amazonina,Hapalopsittaca amazonina,Aves
2674,Hapalopsittaca fuertesi,Hapalopsittaca fuertesi,Aves
2675,Hapaloptila castanea,Hapaloptila castanea,Aves
2676,Haplophaedia aureliae,Haplophaedia aureliae,Aves
2677,Haplospiza unicolor,Haplospiza unicolor,Aves
2678,Harpactes ardens,Harpactes ardens,Aves
2679,Harpactes diardii,Harpactes diardii,Aves
2680,Harpactes duvaucelii,Harpactes duvaucelii,Aves
2681,Harpactes erythrocephalus,Harpactes erythrocephalus,Aves
2682,Harpactes fasciatus,Harpactes fasciatus,Aves
2683,Harpactes kasumba,Harpactes kasumba,Aves
2684,Harpactes oreskios,Harpactes oreskios,Aves
2685,Harpactes orrhophaeus,Harpactes orrhophaeus,Aves
2686,Harpactes wardi,Harpactes wardi,Aves
2687,Harpagus bidentatus,Harpagus bidentatus,Aves
2688,Harpagus diodon,Harpagus diodon,Aves
2689,Harpia harpyja,Harpia harpyja,Aves
2690,Harpyopsis novaeguineae,Harpyopsis novaeguineae,Aves
2691,Hedydipna collaris,Hedydipna collaris,Aves
2692,Hedydipna metallica,Hedydipna metallica,Aves
2693,Hedydipna platura,Hedydipna platura,Aves
2694,Heliangelus amethysticollis,Heliangelus amethysticollis,Aves
2695,Heliangelus exortis,Heliangelus exortis,Aves
2696,Heliangelus viola,Heliangelus viola,Aves
2697,Helicolestes hamatus,Helicolestes hamatus,Aves
2698,Heliobletus contaminatus,Heliobletus contaminatus,Aves
2699,Heliodoxa jacula,Heliodoxa jacula,Aves
2700,Heliodoxa leadbeateri,Heliodoxa leadbeateri,Aves
2701,Heliodoxa rubinoides,Heliodoxa rubinoides,Aves
2702,Heliomaster constantii,Heliomaster constantii,Aves
2703,Heliomaster longirostris,Heliomaster longirostris,Aves
2704,Heliornis fulica,Heliornis fulica,Aves
2705,Heliothryx auritus,Heliothryx auritus,Aves
2706,Hellmayrea gularis,Hellmayrea gularis,Aves
2707,Helmitheros vermivorum,Helmitheros vermivorum,Aves
2708,Helopsaltes certhiola,Helopsaltes certhiola,Aves
2709,Helopsaltes ochotensis,Helopsaltes ochotensis,Aves
2710,Helopsaltes pryeri,Helopsaltes pryeri,Aves
2711,Hemicircus canente,Hemicircus canente,Aves
2712,Hemicircus concretus,Hemicircus concretus,Aves
2713,Hemignathus wilsoni,Hemignathus wilsoni,Aves
2714,Hemiprocne comata,Hemiprocne comata,Aves
2715,Hemiprocne coronata,Hemiprocne coronata,Aves
2716,Hemiprocne longipennis,Hemiprocne longipennis,Aves
2717,Hemiprocne mystacea,Hemiprocne mystacea,Aves
2718,Hemipus hirundinaceus,Hemipus hirundinaceus,Aves
2719,Hemipus picatus,Hemipus picatus,Aves
2720,Hemithraupis flavicollis,Hemithraupis flavicollis,Aves
2721,Hemithraupis guira,Hemithraupis guira,Aves
2722,Hemithraupis ruficapilla,Hemithraupis ruficapilla,Aves
2723,Hemitriccus cinnamomeipectus,Hemitriccus cinnamomeipectus,Aves
2724,Hemitriccus cohnhafti,Hemitriccus cohnhafti,Aves
2725,Hemitriccus diops,Hemitriccus diops,Aves
2726,Hemitriccus flammulatus,Hemitriccus flammulatus,Aves
2727,Hemitriccus furcatus,Hemitriccus furcatus,Aves
2728,Hemitriccus granadensis,Hemitriccus granadensis,Aves
2729,Hemitriccus griseipectus,Hemitriccus griseipectus,Aves
2730,Hemitriccus inornatus,Hemitriccus inornatus,Aves
2731,Hemitriccus iohannis,Hemitriccus iohannis,Aves
2732,Hemitriccus margaritaceiventer,Hemitriccus margaritaceiventer,Aves
2733,Hemitriccus minimus,Hemitriccus minimus,Aves
2734,Hemitriccus minor,Hemitriccus minor,Aves
2735,Hemitriccus nidipendulus,Hemitriccus nidipendulus,Aves
2736,Hemitriccus obsoletus,Hemitriccus obsoletus,Aves
2737,Hemitriccus orbitatus,Hemitriccus orbitatus,Aves
2738,Hemitriccus rufigularis,Hemitriccus rufigularis,Aves
2739,Hemitriccus spodiops,Hemitriccus spodiops,Aves
2740,Hemitriccus striaticollis,Hemitriccus striaticollis,Aves
2741,Hemitriccus zosterops,Hemitriccus zosterops,Aves
2742,Hemixos castanonotus,Hemixos castanonotus,Aves
2743,Hemixos cinereus,Hemixos cinereus,Aves
2744,Hemixos flavala,Hemixos flavala,Aves
2745,Henicorhina anachoreta,Henicorhina anachoreta,Aves
2746,Henicorhina leucophrys,Henicorhina leucophrys,Aves
2747,Henicorhina leucoptera,Henicorhina leucoptera,Aves
2748,Henicorhina leucosticta,Henicorhina leucosticta,Aves
2749,Henicorhina negreti,Henicorhina negreti,Aves
2750,Herpetotheres cachinnans,Herpetotheres cachinnans,Aves
2751,Herpsilochmus atricapillus,Herpsilochmus atricapillus,Aves
